"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z270","2020-05-28 13:00:00","343.000","66.000","1.600","23.900","0.990","973.500","","2.500","-99.000","-99.000","-99.000","23.900","","21.600",""
"C0UA30","2020-05-28 13:00:00","1397.000","0.000","0.000","19.300","0.990","860.900","","3.500","-99.000","-99.000","-99.000","20.900","","16.900",""
"C0I080","2020-05-28 13:00:00","536.000","337.000","0.300","25.400","0.880","953.900","","14.500","-99.000","-99.000","-99.000","28.200","","21.500",""
"C0UA00","2020-05-28 13:00:00","392.000","350.000","0.600","25.500","0.900","968.700","","9.500","-99.000","-99.000","-99.000","28.800","","20.500",""
"C0AD40","2020-05-28 13:00:00","32.000","60.000","0.600","23.000","0.990","1008.200","","117.500","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0G900","2020-05-28 13:00:00","20.000","7.000","3.900","27.400","0.880","1008.300","","19.500","-99.000","-99.000","-99.000","27.700","","24.800",""
"C0S660","2020-05-28 13:00:00","794.000","92.000","1.600","25.500","0.780","925.300","","0.500","-99.000","-99.000","-99.000","26.300","","21.000",""
"C0M640","2020-05-28 13:00:00","155.000","273.000","3.100","30.600","0.690","992.700","","5.500","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0R660","2020-05-28 13:00:00","20.000","297.000","3.100","29.100","0.800","1009.300","","14.000","-99.000","-99.000","-99.000","29.100","","25.100",""
"C0UA10","2020-05-28 13:00:00","1711.000","0.000","0.000","18.000","1.000","832.400","","14.500","-99.000","-99.000","-99.000","18.800","","14.900",""
"C0V770","2020-05-28 13:00:00","26.000","261.000","1.200","32.200","0.610","1007.700","","33.000","-99.000","-99.000","-99.000","32.200","","23.900",""
"C0E730","2020-05-28 13:00:00","26.000","8.000","1.100","23.900","0.960","1006.900","","100.500","-99.000","-99.000","-99.000","24.300","","22.000",""
"C0V810","2020-05-28 13:00:00","32.000","190.000","2.500","30.100","0.710","1006.400","","33.500","-99.000","-99.000","-99.000","30.300","","24.100",""
"C0A9C0","2020-05-28 13:00:00","35.000","232.000","1.000","24.000","0.940","1008.100","","45.500","-99.000","-99.000","-99.000","24.100","","22.400",""
"C0X310","2020-05-28 13:00:00","9.000","221.000","2.900","29.400","0.760","1010.600","","19.000","-99.000","-99.000","-99.000","30.400","","24.400",""
"C0K280","2020-05-28 13:00:00","23.000","235.000","2.800","28.800","0.880","1010.400","","24.500","-99.000","-99.000","-99.000","30.500","","24.700",""
"C0M650","2020-05-28 13:00:00","20.000","227.000","0.700","30.400","0.750","1008.700","","9.500","-99.000","-99.000","-99.000","30.400","","24.200",""
"C0S910","2020-05-28 13:00:00","212.000","204.000","0.500","29.500","0.810","989.200","","0.000","-99.000","-99.000","-99.000","29.500","","25.300",""
"C0D570","2020-05-28 13:00:00","15.000","8.000","0.800","24.100","1.000","1009.800","","68.500","-99.000","-99.000","-99.000","24.300","","22.100",""
